elo_band,time_bin,avg_accuracy,n_moves
1400–1999,51,88.60833029347769,406604
1400–1999,52,88.57639411894549,385796
1400–1999,53,88.52173365091069,364188
1400–1999,54,88.62275150699409,347313
1400–1999,55,88.51237520469894,328035
1400–1999,56,88.4923091357021,312023
1400–1999,57,88.5284967107939,295647
1400–1999,58,88.49448734674404,282268
1400–1999,59,88.49389696918078,267688
1400–1999,60,88.52695939848411,255337
2000+,0,94.85742548872304,44833033
2000+,1,94.41496594519202,71779062
2000+,2,93.69403749527216,48722912
2000+,3,93.03329388315095,26854296
2000+,4,92.64422936594387,18281854
2000+,5,92.32332647414586,13624755
2000+,6,92.04824276573312,10657424
2000+,7,91.8065910270289,8508240
2000+,8,91.60778173681832,6951209
2000+,9,91.43400473490696,5733159
2000+,10,91.28451338922493,4810449
2000+,11,91.15647106003132,4060785
2000+,12,91.04889676912126,3474263
2000+,13,90.91163046088045,2986516
2000+,14,90.83774427808443,2595690
2000+,15,90.75210692631384,2263798
2000+,16,90.66996005852518,1994735
2000+,17,90.60475664848563,1759237
2000+,18,90.56636065713333,1566772
2000+,19,90.46663401123568,1393812
2000+,20,90.44592372714239,1255906
2000+,21,90.36329978044692,1128102
2000+,22,90.34061807985711,1021633
2000+,23,90.29854883535944,923328
2000+,24,90.21717941151972,840740
2000+,25,90.17662031637168,766090
2000+,26,90.18880279995045,700776
2000+,27,90.15928421876104,641736
2000+,28,90.13699891369988,590542
2000+,29,90.06251610465038,543566
2000+,30,90.00586243173787,502063
2000+,31,90.0279191316955,462130
2000+,32,90.06209678693976,428397
2000+,33,89.92123817095613,396962
2000+,34,89.92974130704,371762
2000+,35,89.87021656522806,343657
2000+,36,89.943918158647,321021
2000+,37,89.90668831262056,298954
2000+,38,89.90172896284568,279309
2000+,39,89.82160676885053,261340
2000+,40,89.8392381096404,245698
2000+,41,89.84901083421325,230232
2000+,42,89.84491934953495,215207
2000+,43,89.81319472059991,203074
2000+,44,89.77089843476173,191577
2000+,45,89.72520708211542,178887
2000+,46,89.85278895022749,170039
2000+,47,89.76237691395049,160092
2000+,48,89.67672587971165,151625
2000+,49,89.69820176163118,142595
2000+,50,89.71868778253736,135295
2000+,51,89.75064795271257,128024
2000+,52,89.70649761676961,121281
2000+,53,89.66770863887021,114962
2000+,54,89.66066764684848,109469
2000+,55,89.6649821333902,104041
2000+,56,89.72496651837432,99259
2000+,57,89.64311531239484,93912
2000+,58,89.64734673978337,89250
2000+,59,89.6371097463653,85157
2000+,60,89.78276910456975,81862
<1400,0,92.41698431349766,36165181
<1400,1,92.39511795620416,59999644
<1400,2,91.90619935307339,56416528
<1400,3,91.24954094486222,36641318
<1400,4,90.83761679625731,26185803
<1400,5,90.54618456922732,20126138
<1400,6,90.27150617465078,16145082
<1400,7,90.04245484039582,13229277
<1400,8,89.81263656602407,11022032
<1400,9,89.63308776009619,9244571
<1400,10,89.45035746799078,7869053
<1400,11,89.29048724049584,6714319
<1400,12,89.13559246588073,5793390
<1400,13,89.00556438110603,5017517
<1400,14,88.8791963009398,4382940
<1400,15,88.76649753605832,3829741
<1400,16,88.68056767940476,3387242
<1400,17,88.5627667824015,2986090
<1400,18,88.47482207232395,2655130
<1400,19,88.39126456251056,2361504
<1400,20,88.3207715448347,2116594
<1400,21,88.22186380298623,1893422
<1400,22,88.13573750278793,1708447
<1400,23,88.14083708088536,1534530
<1400,24,88.06735678825596,1389402
<1400,25,87.92767835623334,1254149
<1400,26,87.9390072660584,1140945
<1400,27,87.84555368850013,1034349
<1400,28,87.79759545260714,946470
<1400,29,87.74273633651919,859776
<1400,30,87.76083518746657,788251
<1400,31,87.72957142945027,719111
<1400,32,87.62012336160927,658981
<1400,33,87.6286147368109,606143
<1400,34,87.58479301652272,558138
<1400,35,87.55375386315893,512141
<1400,36,87.49589149437286,474826
<1400,37,87.4509567047945,436329
<1400,38,87.4571795231907,403401
<1400,39,87.44515433991495,372953
<1400,40,87.29013971158146,345802
<1400,41,87.2801245152682,320160
<1400,42,87.35640125757872,297389
<1400,43,87.32582463705191,276592
<1400,44,87.2648551436734,257705
<1400,45,87.21652571208284,239202
<1400,46,87.2073800598537,223467
<1400,47,87.23557277736839,208281
<1400,48,87.22631932809887,194932
<1400,49,87.146959900255,180992
<1400,50,87.22180056594382,170138
<1400,51,87.16991060373874,159613
<1400,52,87.14180460023589,149547
<1400,53,87.21486107424106,140511
<1400,54,87.23769703577406,131373
<1400,55,87.15363460845121,123535
<1400,56,87.13707242207124,116083
<1400,57,87.08280079610836,109105
<1400,58,87.1091761487753,102472
<1400,59,87.100915555233,96561
<1400,60,87.02704625908686,91939
