elo_band,time_bin,avg_accuracy,n_moves
1400–1999,58,88.6896987191522,325536
1400–1999,59,88.65760796617585,309816
1400–1999,60,88.66452657701144,295086
2000+,0,94.75804213874184,27332719
2000+,1,94.37210248156788,41992070
2000+,2,93.75766786303322,28546690
2000+,3,93.21468025922853,15951690
2000+,4,92.88725424413244,10970781
2000+,5,92.62316130721236,8242112
2000+,6,92.39270020005337,6495010
2000+,7,92.18534038554236,5220281
2000+,8,91.9881276840518,4294254
2000+,9,91.85016532010245,3561361
2000+,10,91.71465093624748,3007908
2000+,11,91.59198736885168,2555452
2000+,12,91.48057062170916,2199410
2000+,13,91.36103490429008,1901757
2000+,14,91.27403884657804,1659381
2000+,15,91.18539373682374,1454804
2000+,16,91.11945796193464,1288764
2000+,17,91.0595738223557,1141605
2000+,18,90.98906513381195,1022655
2000+,19,90.9279116816966,914061
2000+,20,90.90264365400274,827058
2000+,21,90.87382166838654,745312
2000+,22,90.7930850543452,676922
2000+,23,90.76906903165887,616138
2000+,24,90.72508211929929,562976
2000+,25,90.74448272591201,513054
2000+,26,90.63986902529396,474124
2000+,27,90.61970274173406,434243
2000+,28,90.57080549861503,400931
2000+,29,90.55992295634023,369029
2000+,30,90.52727043776787,341469
2000+,31,90.5106173851233,316577
2000+,32,90.49613354900126,295995
2000+,33,90.48596829647242,274751
2000+,34,90.45423398918831,256538
2000+,35,90.4317954098694,239643
2000+,36,90.46257680241362,224760
2000+,37,90.3921799402812,208858
2000+,38,90.4214485003478,196170
2000+,39,90.39843295316778,184076
2000+,40,90.3384014863929,173497
2000+,41,90.39944504059463,163569
2000+,42,90.35033788428983,153975
2000+,43,90.31826058988662,144313
2000+,44,90.32151854519498,136325
2000+,45,90.33675472929437,128686
2000+,46,90.31585626769056,121558
2000+,47,90.37142920039756,115052
2000+,48,90.3082394222678,109328
2000+,49,90.3131208191587,103347
2000+,50,90.2841343776399,98759
2000+,51,90.27595326022032,93302
2000+,52,90.24256179827186,88749
2000+,53,90.2289370105203,84085
2000+,54,90.29493973447345,80170
2000+,55,90.2932511130785,76493
2000+,56,90.25229091458958,73532
2000+,57,90.15969846401435,69058
2000+,58,90.20428020752166,66124
2000+,59,90.4806387529897,63583
2000+,60,90.22485458934484,60720
<1400,0,92.3419524891479,41429755
<1400,1,92.34404615624877,68112623
<1400,2,91.91786063975616,65079517
<1400,3,91.30543825011664,43451775
<1400,4,90.90574139615569,31928578
<1400,5,90.63455612177374,25118313
<1400,6,90.35839105591305,20531643
<1400,7,90.13504623841375,17090356
<1400,8,89.91673148714685,14440071
<1400,9,89.7242527829849,12276093
<1400,10,89.5424272019438,10560813
<1400,11,89.36833996375061,9123677
<1400,12,89.21155093400094,7955602
<1400,13,89.08052223428646,6948739
<1400,14,88.96233127701412,6130708
<1400,15,88.84909338418699,5405761
<1400,16,88.73963184498407,4816340
<1400,17,88.61541501150614,4283387
<1400,18,88.49312892852113,3842783
<1400,19,88.43669019958308,3435954
<1400,20,88.35328283268596,3106256
<1400,21,88.27643295587734,2795578
<1400,22,88.17196677312349,2532787
<1400,23,88.09416668026196,2294236
<1400,24,88.02390648291815,2091125
<1400,25,87.96867837651385,1897933
<1400,26,87.92492048953287,1738360
<1400,27,87.86207464820633,1585803
<1400,28,87.81849032219506,1455846
<1400,29,87.74927608865507,1330363
<1400,30,87.70338911783155,1225378
<1400,31,87.65115261757144,1122559
<1400,32,87.60430477644313,1035268
<1400,33,87.58717187089965,954125
<1400,34,87.48208483604623,883982
<1400,35,87.46664867503034,813595
<1400,36,87.46362202051172,754657
<1400,37,87.40182005126212,698187
<1400,38,87.36121663303017,648885
<1400,39,87.26425283852802,600132
<1400,40,87.27799755387244,558937
<1400,41,87.2732009318995,519416
<1400,42,87.22293046905702,485103
<1400,43,87.24584857174966,451148
<1400,44,87.17454678281347,421509
<1400,45,87.16891830140337,392583
<1400,46,87.1240380905969,368502
<1400,47,87.1036679471357,344121
<1400,48,87.06263207449007,321549
<1400,49,87.07075838211072,301200
<1400,50,87.04966729700934,284062
<1400,51,87.00201228744653,265503
<1400,52,87.0100905991422,248561
<1400,53,86.89183522504959,233353
<1400,54,86.91766745470959,220309
<1400,55,86.92208595001742,206070
<1400,56,86.8638057375452,194841
<1400,57,86.95504207072891,183495
<1400,58,86.9130984701481,173121
<1400,59,86.79097989844571,163856
<1400,60,86.89882292558181,154549
