elo_band,time_bin,avg_accuracy,n_moves
2000+,4,93.44285669111558,18027325
2000+,5,93.20015105191978,13354252
2000+,6,92.98321237420637,10411535
2000+,7,92.80081969006754,8289157
2000+,8,92.64370043436158,6763146
2000+,9,92.49545907106297,5561400
2000+,10,92.36634285445956,4655382
2000+,11,92.24868187469848,3927116
2000+,12,92.1766034431451,3354960
2000+,13,92.0726935568671,2876193
2000+,14,91.98939674859966,2504991
2000+,15,91.92692494420355,2179522
2000+,16,91.84739038822138,1923014
2000+,17,91.79630333064911,1694816
2000+,18,91.76212227950809,1507578
2000+,19,91.72269173851102,1343788
2000+,20,91.62988201870805,1209490
2000+,21,91.61813626203244,1084997
2000+,22,91.56360504847636,982336
2000+,23,91.54192576331701,887448
2000+,24,91.503244309445,809085
2000+,25,91.45116739603533,735055
2000+,26,91.42968858365614,672856
2000+,27,91.42826716254167,615198
2000+,28,91.41205748016179,568294
2000+,29,91.37713492151849,519787
2000+,30,91.36554342270983,481706
2000+,31,91.28746004870402,444045
2000+,32,91.30956302260462,411622
2000+,33,91.30348904905888,381787
2000+,34,91.22306504719026,354653
2000+,35,91.28324210666928,330504
2000+,36,91.24682046922952,307867
2000+,37,91.24010132266982,286333
2000+,38,91.25089764521587,268368
2000+,39,91.11467144159906,250400
2000+,40,91.19730547874124,234832
2000+,41,91.22182145444134,219672
2000+,42,91.11669761146159,205876
2000+,43,91.16629061730843,193867
2000+,44,91.14924537651152,183406
2000+,45,91.1871895652282,171386
2000+,46,91.13372806840489,163117
2000+,47,91.0698479551243,153171
2000+,48,91.1772815520425,145148
2000+,49,91.10218469517577,136760
2000+,50,91.11926172225388,129020
2000+,51,91.14413002439714,121976
2000+,52,91.15472389459286,116092
2000+,53,90.9619831728876,109656
2000+,54,91.11112106445218,104969
2000+,55,91.06766197918837,99173
2000+,56,91.12439103244233,94601
2000+,57,91.0548746074651,89012
2000+,58,91.16792511463612,85198
2000+,59,91.0250260115524,81062
2000+,60,91.03787827969987,77800
<1400,0,93.17800317438554,41378240
<1400,1,92.9915496283976,67630327
<1400,2,92.55089977648967,63382393
<1400,3,91.9519550338242,41268465
<1400,4,91.57007086129967,29704091
<1400,5,91.2908870423175,22972271
<1400,6,91.03909976177414,18531067
<1400,7,90.8164661041207,15200074
<1400,8,90.5984090322042,12698484
<1400,9,90.42571225503575,10669426
<1400,10,90.25746892612894,9084853
<1400,11,90.1102346794688,7766051
<1400,12,89.98209584295749,6706227
<1400,13,89.86210688198045,5807551
<1400,14,89.74458823601873,5084592
<1400,15,89.64648020343063,4445313
<1400,16,89.54693245581764,3927551
<1400,17,89.46352937410182,3471977
<1400,18,89.35156290589289,3094095
<1400,19,89.28045149410049,2749500
<1400,20,89.21723423709172,2468181
<1400,21,89.13625772062504,2209615
<1400,22,89.07448922461404,1993509
<1400,23,88.99435372710478,1794422
<1400,24,88.93373371746377,1624694
<1400,25,88.91009312630092,1470033
<1400,26,88.85311042269785,1337483
<1400,27,88.79452614588196,1215147
<1400,28,88.76457399849966,1111358
<1400,29,88.69014047990427,1011125
<1400,30,88.6482788936211,929257
<1400,31,88.60584405112556,848742
<1400,32,88.6152421671045,781259
<1400,33,88.57586605701898,715597
<1400,34,88.54026734196978,661387
<1400,35,88.50355420862311,606969
<1400,36,88.40004205763043,563693
<1400,37,88.44644442441276,519700
<1400,38,88.301516230152,481194
<1400,39,88.41319207444518,445384
<1400,40,88.35367595090482,414066
<1400,41,88.31251645752997,384048
<1400,42,88.23918334656281,357193
<1400,43,88.2752389487941,330385
<1400,44,88.3387191442278,308957
<1400,45,88.28037127325283,287294
<1400,46,88.20970380226503,268574
<1400,47,88.26925805779823,249782
<1400,48,88.21155485558765,235274
<1400,49,88.16977609489835,218783
<1400,50,88.07381045192855,206134
<1400,51,88.11238424942461,191884
<1400,52,88.08483300884214,180923
<1400,53,88.03212287973278,168832
<1400,54,88.07484667100019,158990
<1400,55,88.11287256222492,149109
<1400,56,88.09192812831344,141116
<1400,57,88.05932517599146,131876
<1400,58,88.02281497760654,124942
<1400,59,88.06346023655945,117875
<1400,60,87.9396715170297,111344
