elo_band,time_bin,avg_accuracy,n_moves
<1400,5,90.53618111244332,18030236
<1400,6,90.24703500704366,14460189
<1400,7,90.01013386655043,11845754
<1400,8,89.77870134935472,9883814
<1400,9,89.60013575931232,8299502
<1400,10,89.41911907679432,7062198
<1400,11,89.23352340790868,6033846
<1400,12,89.0783274305987,5211571
<1400,13,88.96885831040214,4510705
<1400,14,88.8191632168695,3945448
<1400,15,88.75098736124609,3450898
<1400,16,88.61826050463964,3048185
<1400,17,88.51856198660023,2693750
<1400,18,88.44418391688993,2394989
<1400,19,88.30998610606127,2129960
<1400,20,88.2619993948385,1911147
<1400,21,88.19179043175725,1708971
<1400,22,88.09150701619684,1539868
<1400,23,88.08320552895178,1385357
<1400,24,87.99805228309607,1258258
<1400,25,87.91657383534235,1132863
<1400,26,87.80199832009627,1031063
<1400,27,87.79775877796006,936707
<1400,28,87.78363816077103,856401
<1400,29,87.74229052825432,779331
<1400,30,87.67880833432969,714716
<1400,31,87.62789578445086,652253
<1400,32,87.58573558362903,600576
<1400,33,87.57172416426204,549097
<1400,34,87.52076918941408,506950
<1400,35,87.48867798097072,465860
<1400,36,87.4269695648968,430207
<1400,37,87.42142164440801,398048
<1400,38,87.41100469658937,367311
<1400,39,87.37956432069635,340002
<1400,40,87.39814140608951,315333
<1400,41,87.32943112546525,291355
<1400,42,87.30533923724953,272881
<1400,43,87.22325674475789,253056
<1400,44,87.21448428088314,235264
<1400,45,87.21964614103221,219125
<1400,46,87.20098653033112,204990
<1400,47,87.23258013248918,190603
<1400,48,87.1498876260469,178509
<1400,49,87.22343750169355,166688
<1400,50,87.12385577081648,156146
<1400,51,87.12260339344473,145623
<1400,52,87.11267782093707,137362
<1400,53,86.96874165978652,128671
<1400,54,87.22297533993492,120931
<1400,55,87.15838778648765,113654
<1400,56,87.07018655643851,107131
<1400,57,87.04215348167618,100327
<1400,58,87.07591911197636,94980
<1400,59,87.24255102274935,88674
<1400,60,87.08386558790589,84420
