elo_band,time_bin,avg_accuracy,n_moves
<1400,4,91.58216068831238,29878413
<1400,5,91.29795984467806,23117968
<1400,6,91.04936595050897,18652843
<1400,7,90.82121539830479,15310825
<1400,8,90.62420788005319,12791617
<1400,9,90.45077303396313,10743223
<1400,10,90.27401890351696,9145444
<1400,11,90.12774029844388,7804018
<1400,12,89.99564135851523,6746947
<1400,13,89.88362579737206,5839731
<1400,14,89.75636515573049,5104603
<1400,15,89.66685024541238,4472871
<1400,16,89.55378602328243,3949590
<1400,17,89.47091299989434,3486852
<1400,18,89.38966640130762,3107332
<1400,19,89.33318251145666,2760480
<1400,20,89.24963558653673,2478494
<1400,21,89.18901968060574,2219893
<1400,22,89.13593520030273,2002771
<1400,23,89.05150761707245,1801412
<1400,24,88.98706839478014,1634952
<1400,25,88.91432852762789,1478508
<1400,26,88.88194131451552,1347384
<1400,27,88.83644162418945,1221417
<1400,28,88.80733660895169,1117200
<1400,29,88.72025566263957,1018102
<1400,30,88.73276686851017,934121
<1400,31,88.69888152114432,854440
<1400,32,88.62679485856674,785734
<1400,33,88.62543027464363,722219
<1400,34,88.56246123036574,664703
<1400,35,88.56152641839536,613534
<1400,36,88.54464816552036,566634
<1400,37,88.47008905531634,522880
<1400,38,88.42372011123848,485444
<1400,39,88.4580631655885,449244
<1400,40,88.39917392121647,416309
<1400,41,88.38024008035492,386314
<1400,42,88.37609239811921,360689
<1400,43,88.32464838582764,334439
<1400,44,88.34596723999628,312253
<1400,45,88.26391831483693,290758
<1400,46,88.21032992788636,271939
<1400,47,88.23299992117082,253578
<1400,48,88.22236921405948,237812
<1400,49,88.15608016750174,222110
<1400,50,88.21858910394849,208266
<1400,51,88.24417044951888,195149
<1400,52,88.2232829797577,182951
<1400,53,88.17153492457011,171820
<1400,54,88.12766698628845,161617
<1400,55,88.1263392093939,150908
<1400,56,88.04185492939418,143827
<1400,57,88.05783437119706,134989
<1400,58,88.0343128265279,127866
<1400,59,88.06866280433827,119529
<1400,60,88.02814426925133,113795
