elo_band,time_bin,avg_accuracy,n_moves
1400–1999,0,93.52314603706499,77782918
1400–1999,1,93.22117675631937,126855960
1400–1999,2,92.65771471036881,103587504
1400–1999,3,92.0263666997153,61565438
1400–1999,4,91.64050813510038,42869420
1400–1999,5,91.3530605286556,32801981
1400–1999,6,91.09965967796697,26378011
1400–1999,7,90.86849143694847,21636433
1400–1999,8,90.65587247801925,18095015
1400–1999,9,90.4778946863804,15239247
1400–1999,10,90.31822805175536,13027134
1400–1999,11,90.17264526883517,11176829
1400–1999,12,90.03671464660955,9713153
1400–1999,13,89.93407460614867,8459138
1400–1999,14,89.82532046895352,7449306
1400–1999,15,89.71673617871306,6560242
1400–1999,16,89.64080903710408,5831973
1400–1999,17,89.55789038356905,5190171
1400–1999,18,89.47097288105772,4663992
1400–1999,19,89.41909762877107,4180129
1400–1999,20,89.35167457709258,3780049
1400–1999,21,89.3082738342768,3413735
1400–1999,22,89.22171090658156,3108439
1400–1999,23,89.17908241726796,2820459
1400–1999,24,89.10751448305487,2583979
1400–1999,25,89.07261004383628,2356600
1400–1999,26,89.0376174641153,2167348
1400–1999,27,88.98698756708914,1987009
1400–1999,28,88.91382689661043,1833400
1400–1999,29,88.90258156405862,1687433
1400–1999,30,88.86434277426336,1562147
1400–1999,31,88.822404694099,1443178
1400–1999,32,88.81047978748687,1339789
1400–1999,33,88.78867035614704,1244606
1400–1999,34,88.72895071174779,1156864
1400–1999,35,88.72488202343298,1076218
1400–1999,36,88.68879112009203,1006089
1400–1999,37,88.6910853628202,935183
1400–1999,38,88.63129686287006,877306
1400–1999,39,88.61129919378182,818745
1400–1999,40,88.5794853938082,769122
1400–1999,41,88.54373166751304,720570
1400–1999,42,88.55380953337931,678400
1400–1999,43,88.499459251743,635364
1400–1999,44,88.50638667466814,599524
1400–1999,45,88.55550007807953,563676
1400–1999,46,88.51969452017185,531052
1400–1999,47,88.49741103485967,499980
1400–1999,48,88.44815634528025,472813
1400–1999,49,88.45308836287217,447283
1400–1999,50,88.38616931047613,422624
1400–1999,51,88.4673704691971,399503
1400–1999,52,88.39676520432134,379576
1400–1999,53,88.4453064049606,358448
1400–1999,54,88.41974163901227,340160
1400–1999,55,88.32425184935786,322196
1400–1999,56,88.35422102992608,307078
1400–1999,57,88.32349388512085,291234
1400–1999,58,88.3477954325059,277629
1400–1999,59,88.35097281578284,264225
1400–1999,60,88.25840188217208,251532
2000+,0,94.7774573961507,43523256
2000+,1,94.29940000378707,68885735
2000+,2,93.54789184650947,46064285
2000+,3,92.86768442052795,25202567
2000+,4,92.45911282571527,17084970
2000+,5,92.1394515391622,12704177
2000+,6,91.86340033771893,9935076
2000+,7,91.6344706297271,7924686
2000+,8,91.42552777730205,6468445
2000+,9,91.2544212342526,5332843
2000+,10,91.11405076572952,4473101
2000+,11,90.95617592182275,3769712
2000+,12,90.84773550025392,3225841
2000+,13,90.71450411062077,2767243
2000+,14,90.63422643784511,2408179
2000+,15,90.56808150854654,2094236
2000+,16,90.48650992152139,1847116
2000+,17,90.41446178959109,1630053
2000+,18,90.35719587132157,1454972
2000+,19,90.26765326322338,1293816
2000+,20,90.26891792365215,1165368
2000+,21,90.22759711866351,1044917
2000+,22,90.16877022333956,947801
2000+,23,90.08625200114992,855530
2000+,24,90.06849657062472,781751
2000+,25,89.97228400075373,709544
2000+,26,90.02221398643009,650581
2000+,27,89.93773941907625,595946
2000+,28,89.91317369149824,547881
2000+,29,89.92070576226551,503515
2000+,30,89.88793595212219,465389
2000+,31,89.82668878702114,429287
2000+,32,89.79801676796087,396737
2000+,33,89.79138472053633,367973
2000+,34,89.71730433162816,343794
2000+,35,89.71946077646038,318557
2000+,36,89.83069860072773,298472
2000+,37,89.75281601506833,277407
2000+,38,89.66265177412855,259214
2000+,39,89.7225056558663,242664
2000+,40,89.64413037561964,227901
2000+,41,89.63806363479513,213449
2000+,42,89.65514708572236,200468
2000+,43,89.57235034268442,187020
2000+,44,89.61146400949178,177384
2000+,45,89.59014245251409,167077
2000+,46,89.64561029873681,157145
2000+,47,89.57667962835986,148256
2000+,48,89.54841713840804,140656
2000+,49,89.61028004165512,132518
2000+,50,89.56769843854096,125455
2000+,51,89.50922806541062,119042
2000+,52,89.56007194561634,113381
2000+,53,89.5736867079678,105980
2000+,54,89.41919625194144,101685
2000+,55,89.56127656132877,96208
2000+,56,89.51301826428514,92089
2000+,57,89.37162917152949,86911
2000+,58,89.4528374454853,83370
2000+,59,89.50819557827023,78732
2000+,60,89.52635088335157,75537
<1400,0,92.67802886500507,36276030
<1400,1,92.48038996660588,60230045
<1400,2,91.9531463149488,56205573
<1400,3,91.26515959219233,36109206
<1400,4,90.84959654224261,25740069
<1400,5,90.54029818350956,19784443
<1400,6,90.25289089005882,15932507
<1400,7,90.02102770648087,13069161
<1400,8,89.78463998364613,10916968
<1400,9,89.59155995897271,9180505
<1400,10,89.39404831309987,7821525
<1400,11,89.2154343120449,6694159
<1400,12,89.07125678789595,5785654
<1400,13,88.94732070241164,5014359
<1400,14,88.82941720138594,4388974
<1400,15,88.69249951452785,3843516
<1400,16,88.57692704737278,3398963
<1400,17,88.49636568673195,3004187
<1400,18,88.38621547549965,2676015
<1400,19,88.32509364377957,2382463
<1400,20,88.20598571259005,2135620
<1400,21,88.1709991794419,1914450
<1400,22,88.09101262479972,1726304
<1400,23,88.0111789569811,1553795
<1400,24,87.91068211523435,1410574
<1400,25,87.89837034396524,1272703
<1400,26,87.82118270256906,1160516
<1400,27,87.75113497378636,1052388
<1400,28,87.7170387696219,960788
<1400,29,87.71902658797461,874791
<1400,30,87.64426401988058,804491
<1400,31,87.58879175392435,735528
<1400,32,87.58992754994219,677626
<1400,33,87.52340199464813,619132
<1400,34,87.45663977380175,571813
<1400,35,87.38336678374677,525440
<1400,36,87.46160896223255,486869
<1400,37,87.38245601394419,447754
<1400,38,87.31164319349422,415888
<1400,39,87.31736880498508,384343
<1400,40,87.27183387162788,357342
<1400,41,87.29230512692983,331388
<1400,42,87.18187749747626,307737
<1400,43,87.15891684927551,285267
<1400,44,87.1871821108309,267114
<1400,45,87.12073899082779,247898
<1400,46,87.14737169675041,231808
<1400,47,87.05342238615412,216210
<1400,48,87.08084885006278,202349
<1400,49,87.13590526053392,189093
<1400,50,87.05251552846067,177811
<1400,51,87.01176745691056,165422
<1400,52,87.05928817190804,155488
<1400,53,87.02584291916763,146082
<1400,54,87.00565412003374,136816
<1400,55,86.9557489801815,128544
<1400,56,86.94110421032082,121428
<1400,57,87.06929518816844,114224
<1400,58,86.95567076866439,108036
<1400,59,87.00265050567104,101083
<1400,60,87.00769655925826,95822
