elo_band,time_bin,avg_accuracy,n_moves
2000+,4,92.56277664264366,18192763
2000+,5,92.23010073086648,13572285
2000+,6,91.95580181347873,10612567
2000+,7,91.70920189472729,8476651
2000+,8,91.50386246247102,6929636
2000+,9,91.34512764606929,5715758
2000+,10,91.18327464030705,4791774
2000+,11,91.0443416997804,4041352
2000+,12,90.94331055656619,3456210
2000+,13,90.80356025351595,2970064
2000+,14,90.71875233844793,2577067
2000+,15,90.63421784221663,2250058
2000+,16,90.55558662722271,1981856
2000+,17,90.49769559668175,1745232
2000+,18,90.41105517176301,1556852
2000+,19,90.35754535920404,1386160
2000+,20,90.32553107201174,1247232
2000+,21,90.27767689887433,1116457
2000+,22,90.17097227523145,1012692
2000+,23,90.20072905676399,915740
2000+,24,90.12824696318366,833838
2000+,25,90.09825467747648,757911
2000+,26,90.08205314400756,695530
2000+,27,89.98621561894562,635086
2000+,28,90.00133749018029,584333
2000+,29,89.9597569779112,535022
2000+,30,89.89728425220848,496609
2000+,31,89.94130576453472,458057
2000+,32,89.90042143814262,424883
2000+,33,89.86784001147616,393964
2000+,34,89.88436460949804,366127
2000+,35,89.80741495558384,340607
2000+,36,89.84910056679702,316747
2000+,37,89.73582498005331,295761
2000+,38,89.7906754923651,276381
2000+,39,89.77809264834248,256952
2000+,40,89.79459312924546,240588
2000+,41,89.71360953584704,226421
2000+,42,89.76436657394194,213256
2000+,43,89.73684608390394,199656
2000+,44,89.7175886293018,187984
2000+,45,89.71729277686813,177085
2000+,46,89.60821501115994,167753
2000+,47,89.60249982264104,157938
2000+,48,89.60589283470671,149357
2000+,49,89.61009724833382,140658
2000+,50,89.66005634306326,133566
2000+,51,89.68714623337269,125981
2000+,52,89.73792842580117,120033
2000+,53,89.58707941863953,113185
2000+,54,89.67455021037324,108009
2000+,55,89.59465864877076,102193
2000+,56,89.68994609812589,97763
2000+,57,89.62237500772811,92135
2000+,58,89.56393414021964,88614
2000+,59,89.61751099966514,83272
2000+,60,89.60685737257118,80105
<1400,0,92.46681222443483,34998927
<1400,1,92.41465474572009,57324615
<1400,2,91.9366304416084,53536229
<1400,3,91.28492086467446,34692767
<1400,4,90.87087845031715,24780757
<1400,5,90.58509403859075,19040956
<1400,6,90.30908254456142,15291750
<1400,7,90.07644035950494,12529064
<1400,8,89.8520220740329,10455601
<1400,9,89.66304402758735,8776377
<1400,10,89.4812056314884,7462311
<1400,11,89.31575517301968,6371676
<1400,12,89.16646323046962,5503526
<1400,13,89.04523273612452,4762250
<1400,14,88.92445696450854,4167123
<1400,15,88.80676316122828,3643644
<1400,16,88.68585303992411,3221089
<1400,17,88.60698775466241,2837053
<1400,18,88.48651756355953,2528066
<1400,19,88.42958346390513,2246171
<1400,20,88.34027619509354,2015526
<1400,21,88.27422425024952,1802382
<1400,22,88.19525039384338,1626280
<1400,23,88.12686347997152,1462634
<1400,24,88.0485980678709,1323268
<1400,25,88.01058392838328,1195943
<1400,26,87.95832243713278,1088896
<1400,27,87.91562308132967,987541
<1400,28,87.81587976978517,902176
<1400,29,87.7817230304552,821671
<1400,30,87.73689979108546,752179
<1400,31,87.67748002456013,686769
<1400,32,87.7212031173246,632514
<1400,33,87.64536147426253,578669
<1400,34,87.57229430112774,535640
<1400,35,87.570915955843,490615
<1400,36,87.52465664451528,453626
<1400,37,87.49363503497126,418300
<1400,38,87.47316242882579,387543
<1400,39,87.39585066897682,357555
<1400,40,87.41882357667494,330865
<1400,41,87.40462791423889,308113
<1400,42,87.29441754136269,286910
<1400,43,87.38082198276294,265244
<1400,44,87.27373173260997,247566
<1400,45,87.23898608545039,230326
<1400,46,87.28731856371384,214847
<1400,47,87.36300362622897,200108
<1400,48,87.19663999629796,186963
<1400,49,87.21912243122821,175046
<1400,50,87.19089831119844,164092
<1400,51,87.14820607578422,153421
<1400,52,87.07250864129269,144372
<1400,53,87.15960726622576,134722
<1400,54,87.06741073092127,127068
<1400,55,87.08542546999612,118882
<1400,56,87.09964531025432,112073
<1400,57,87.2229105579623,104855
<1400,58,87.0053655355376,99219
<1400,59,87.1176533935459,93449
<1400,60,87.12318774084498,87289
