elo_band,time_bin,avg_accuracy,n_moves
2000+,23,90.93205066887144,1223544
2000+,24,90.94621614363636,1119181
2000+,25,90.8865436186604,1020795
2000+,26,90.85079524297788,942196
2000+,27,90.84408871744677,861618
2000+,28,90.82129029367415,797278
2000+,29,90.82850355403261,734698
2000+,30,90.80656363026013,681331
2000+,31,90.79809658678117,630939
2000+,32,90.77687675399406,588842
2000+,33,90.72704830039376,543774
2000+,34,90.70955695151842,510382
2000+,35,90.74020073013057,475619
2000+,36,90.74829127930045,444960
2000+,37,90.75369422897705,417415
2000+,38,90.68747705280096,392443
2000+,39,90.66380921341816,366059
2000+,40,90.71231199232315,345472
2000+,41,90.62851953911711,325786
2000+,42,90.71375136247818,306128
2000+,43,90.69845021092013,288510
2000+,44,90.68494359896336,273847
2000+,45,90.74356781720155,257567
2000+,46,90.63043066723087,245079
2000+,47,90.63790430979476,231452
2000+,48,90.67066912748763,220094
2000+,49,90.66572483558492,208682
2000+,50,90.66318756773423,199258
2000+,51,90.63751109703551,188849
2000+,52,90.70712751578277,179212
2000+,53,90.66486796052317,171632
2000+,54,90.63849025580996,162957
2000+,55,90.67062098592696,154850
2000+,56,90.55807565543844,148522
2000+,57,90.65212087172988,141235
2000+,58,90.76199898481359,135499
2000+,59,90.57807066560039,128599
2000+,60,90.63423222618013,123819
<1400,0,92.21577447195199,71958301
<1400,1,92.29678720150069,121596858
<1400,2,91.91116892977878,117366553
<1400,3,91.29886115317939,77374210
<1400,4,90.91135761228732,55989559
<1400,5,90.63742409893888,43475266
<1400,6,90.37566210285647,35187262
<1400,7,90.14521557281464,29029231
<1400,8,89.92852697487331,24356632
<1400,9,89.74132848767738,20591941
<1400,10,89.55655798181188,17621730
<1400,11,89.41431964622683,15140405
<1400,12,89.2677824245742,13150906
<1400,13,89.13077716029946,11444669
<1400,14,88.98840690374391,10056118
<1400,15,88.87441834143581,8838632
<1400,16,88.76444037276784,7840512
<1400,17,88.66522635629887,6950963
<1400,18,88.56230239069978,6217463
<1400,19,88.49139704685999,5555353
<1400,20,88.39048827631349,4999393
<1400,21,88.32333791318914,4492090
<1400,22,88.22777469281557,4066113
<1400,23,88.16610876049843,3672355
<1400,24,88.08709452681586,3340123
<1400,25,88.03066844734744,3030570
<1400,26,87.98015419201059,2763747
<1400,27,87.93911905609384,2517156
<1400,28,87.85872834248833,2307209
<1400,29,87.81415856564013,2110292
<1400,30,87.74830695359805,1940887
<1400,31,87.68224672148156,1775697
<1400,32,87.69761379601121,1642065
<1400,33,87.61884406653252,1506976
<1400,34,87.60342622597113,1393639
<1400,35,87.56901390521574,1282426
<1400,36,87.46313501884538,1190077
<1400,37,87.45049275484459,1100053
<1400,38,87.41786544375664,1021046
<1400,39,87.38009581182142,945533
<1400,40,87.34275354510225,880089
<1400,41,87.32029095248853,817256
<1400,42,87.2979094244503,762273
<1400,43,87.25069727432583,708563
<1400,44,87.25617329151846,663800
<1400,45,87.21019865762743,618657
<1400,46,87.23617052349738,579417
<1400,47,87.1593070892743,540088
<1400,48,87.10368872006427,505910
<1400,49,87.13185236525001,472551
<1400,50,87.13234726945143,445396
<1400,51,87.0963616650553,415643
<1400,52,87.03113715900982,391224
<1400,53,87.01249911296026,367173
<1400,54,87.02803145266475,344481
<1400,55,87.05887538263846,324019
<1400,56,86.99495312680774,306197
<1400,57,86.96407724617212,288207
<1400,58,86.96890721336482,272309
<1400,59,86.98164490432657,255696
<1400,60,86.92244535534894,242429
