year;elo_band;time_bin;game_stage;avg_accuracy;n_moves
2018;beginner;15;middle;8,90124E+15;1630876
2018;beginner;16;beginning;8,85903E+15;1112192
2018;beginner;16;end;9,03376E+14;715592
2018;beginner;16;middle;8,89147E+15;1460086
2018;beginner;17;beginning;8,85193E+15;987617
2018;beginner;17;end;9,01759E+15;630057
2018;beginner;17;middle;8,88168E+15;1303590
2018;beginner;18;beginning;8,83998E+15;882625
2018;beginner;18;end;9,00496E+15;560397
2018;beginner;18;middle;8,87265E+15;1176157
2018;beginner;19;beginning;8,83018E+15;789614
2018;beginner;19;end;8,99729E+15;496919
2018;beginner;19;middle;8,86233E+15;1055011
2018;beginner;20;beginning;8,81738E+15;710292
2018;beginner;20;end;8,99909E+15;443379
2018;beginner;20;middle;8,85585E+15;957722
2018;beginner;21;beginning;8,80919E+15;636479
2018;beginner;21;end;8,98391E+15;397883
2018;beginner;21;middle;8,84956E+15;862966
2018;beginner;22;beginning;8,8019E+15;576452
2018;beginner;22;end;8,97626E+15;357990
2018;beginner;22;middle;8,84041E+15;788728
2018;beginner;23;beginning;8,79591E+15;520360
2018;beginner;23;end;8,97141E+15;322198
2018;beginner;23;middle;8,83884E+15;713993
2018;beginner;24;beginning;8,7912E+15;473098
2018;beginner;24;end;8,96212E+15;291909
2018;beginner;24;middle;8,82869E+15;654613
2018;beginner;25;beginning;8,78118E+15;429865
2018;beginner;25;end;8,96207E+15;263862
2018;beginner;25;middle;8,82078E+15;594922
2018;beginner;26;beginning;8,7806E+15;392395
2018;beginner;26;end;8,94391E+15;239833
2018;beginner;26;middle;8,81429E+15;547043
2018;beginner;27;beginning;8,7649E+15;357263
2018;beginner;27;end;8,94049E+15;217421
2018;beginner;27;middle;8,80758E+15;498371
2018;beginner;28;beginning;8,76844E+15;326665
2018;beginner;28;end;8,93081E+15;199381
2018;beginner;28;middle;8,79858E+15;460731
2018;beginner;29;beginning;8,76211E+15;299383
2018;beginner;29;end;8,93458E+15;182967
2018;beginner;29;middle;8,80269E+15;421466
2018;beginner;30;beginning;8,74754E+15;274782
2018;beginner;30;end;8,92544E+15;166549
2018;beginner;30;middle;8,7958E+15;389451
2018;beginner;31;beginning;8,75389E+15;252843
2018;beginner;31;end;8,93059E+15;153298
2018;beginner;31;middle;8,79252E+15;357849
2018;beginner;32;beginning;8,73736E+15;232642
2018;beginner;32;end;8,91908E+15;141638
2018;beginner;32;middle;8,77553E+15;332757
2018;beginner;33;beginning;8,73758E+15;214248
2018;beginner;33;end;8,90574E+14;130170
2018;beginner;33;middle;8,78194E+15;304999
2018;beginner;34;beginning;8,73933E+13;198163
2018;beginner;34;end;8,9129E+15;120206
2018;beginner;34;middle;8,78189E+15;284313
2018;beginner;35;beginning;8,72609E+15;182828
2018;beginner;35;end;8,90274E+15;110199
2018;beginner;35;middle;8,77596E+15;262413
2018;beginner;36;beginning;8,72274E+15;169078
2018;beginner;36;end;8,89228E+15;102130
2018;beginner;36;middle;8,76334E+15;243317
2018;beginner;37;beginning;8,71539E+15;156555
2018;beginner;37;end;8,88922E+15;94776
2018;beginner;37;middle;8,76494E+15;226287
2018;beginner;38;beginning;8,72336E+15;145707
2018;beginner;38;end;8,88716E+14;88001
2018;beginner;38;middle;8,76725E+15;210251
2018;beginner;39;beginning;8,71853E+15;135074
2018;beginner;39;end;8,88119E+14;81587
2018;beginner;39;middle;8,75851E+13;196590
2018;beginner;40;beginning;8,71819E+15;124684
2018;beginner;40;end;8,90587E+14;76466
2018;beginner;40;middle;8,75811E+15;182360
2018;beginner;41;beginning;8,70849E+15;116338
2018;beginner;41;end;8,87932E+15;71042
2018;beginner;41;middle;8,75558E+15;170346
2018;beginner;42;beginning;8,71208E+15;109020
2018;beginner;42;end;8,88159E+15;66037
2018;beginner;42;middle;8,7573E+15;159054
2018;beginner;43;beginning;8,70313E+15;100888
2018;beginner;43;end;8,86545E+15;61618
2018;beginner;43;middle;8,73774E+15;148217
2018;beginner;44;beginning;8,68389E+15;94805
2018;beginner;44;end;8,86379E+12;57888
2018;beginner;44;middle;8,73926E+15;139472
2018;beginner;45;beginning;8,69403E+15;88177
2018;beginner;45;end;8,85545E+15;54011
2018;beginner;45;middle;8,74742E+15;130442
2018;beginner;46;beginning;8,69645E+15;82686
2018;beginner;46;end;8,86087E+15;50530
2018;beginner;46;middle;8,73837E+15;121627
2018;beginner;47;beginning;8,71036E+14;76985
2018;beginner;47;end;8,86839E+14;46411
2018;beginner;47;middle;8,73359E+15;113554
2018;beginner;48;beginning;8,68606E+15;72144
2018;beginner;48;end;8,85262E+14;44388
2018;beginner;48;middle;8,74043E+15;107409
2018;beginner;49;beginning;8,69979E+15;68237
2018;beginner;49;end;8,84791E+15;41386
2018;beginner;49;middle;8,74068E+15;100312
2018;beginner;50;beginning;8,66414E+15;63491
2018;beginner;50;end;8,84942E+14;39383
2018;beginner;50;middle;8,73863E+15;94923
2018;beginner;51;beginning;8,6796E+15;59573
2018;beginner;51;end;8,85648E+15;36581
2018;beginner;51;middle;8,73323E+15;89172
2018;beginner;52;beginning;8,69352E+15;56338
2018;beginner;52;end;8,86855E+15;34547
2018;beginner;52;middle;8,73694E+15;83771
2018;beginner;53;beginning;8,69717E+14;52860
2018;beginner;53;end;8,82715E+15;32670
2018;beginner;53;middle;8,73007E+15;79162
2018;beginner;54;beginning;8,6698E+15;50016
2018;beginner;54;end;8,84632E+15;30706
2018;beginner;54;middle;8,73482E+15;75410
2018;beginner;55;beginning;8,68032E+15;46783
2018;beginner;55;end;8,85961E+15;29098
2018;beginner;55;middle;8,7281E+15;70610
2018;beginner;56;beginning;8,66656E+15;44489
2018;beginner;56;end;8,85615E+15;27241
2018;beginner;56;middle;8,72296E+15;66945
2018;beginner;57;beginning;8,66865E+15;41451
2018;beginner;57;end;8,84521E+15;25602
2018;beginner;57;middle;8,71315E+15;62871
2018;beginner;58;beginning;8,66199E+15;39596
2018;beginner;58;end;8,85274E+15;24248
2018;beginner;58;middle;8,73244E+15;59262
2018;beginner;59;beginning;8,65995E+15;37228
2018;beginner;59;end;8,83328E+14;23211
2018;beginner;59;middle;8,72338E+15;56307
2018;beginner;60;beginning;8,65705E+15;35375
2018;beginner;60;end;8,85519E+14;22151
2018;beginner;60;middle;8,71427E+15;53538
2018;expert;0;beginning;9,52152E+15;6198568
2018;expert;0;end;9,47966E+15;7798824
2018;expert;0;middle;9,44411E+15;3750455
2018;expert;1;beginning;9,51359E+15;10049312
2018;expert;1;end;9,452E+15;9166099
2018;expert;1;middle;9,36698E+15;6824010
2018;expert;2;beginning;9,46368E+15;5815287
2018;expert;2;end;9,40404E+15;5063606
2018;expert;2;middle;9,3356E+15;5399674
2018;expert;3;beginning;9,42835E+15;2909116
2018;expert;3;end;9,36396E+15;2572712
2018;expert;3;middle;9,30695E+15;3224151
2018;expert;4;beginning;9,41374E+15;1895444
2018;expert;4;end;9,34986E+15;1675241
2018;expert;4;middle;9,30087E+15;2308548
2018;expert;5;beginning;9,3993E+15;1357529
2018;expert;5;end;9,33523E+14;1191109
2018;expert;5;middle;9,28747E+15;1763319
2018;expert;6;beginning;9,38019E+15;1016035
2018;expert;6;end;9,31396E+15;889223
2018;expert;6;middle;9,26804E+15;1395396
2018;expert;7;beginning;9,36308E+15;788410
2018;expert;7;end;9,29422E+15;681103
2018;expert;7;middle;9,24943E+15;1127050
2018;expert;8;beginning;9,34699E+15;629783
2018;expert;8;end;9,27173E+15;536787
2018;expert;8;middle;9,22895E+15;927833
2018;expert;9;beginning;9,33309E+15;511706
2018;expert;9;end;9,26078E+15;432191
2018;expert;9;middle;9,21373E+15;771995
2018;expert;10;beginning;9,31362E+15;423848
2018;expert;10;end;9,24518E+15;353611
2018;expert;10;middle;9,19907E+15;652161
2018;expert;11;beginning;9,30675E+15;352515
2018;expert;11;end;9,2342E+15;292765
2018;expert;11;middle;9,18776E+15;553676
2018;expert;12;beginning;9,294E+15;300190
2018;expert;12;end;9,21487E+15;247209
2018;expert;12;middle;9,17889E+15;476747
2018;expert;13;beginning;9,28706E+15;256701
2018;expert;13;end;9,20837E+15;208435
2018;expert;13;middle;9,16764E+15;413093
2018;expert;14;beginning;9,27569E+15;223229
2018;expert;14;end;9,20034E+15;178799
2018;expert;14;middle;9,15872E+15;361784
2018;expert;15;beginning;9,26612E+15;194091
2018;expert;15;end;9,18996E+15;155025
2018;expert;15;middle;9,14668E+15;315921
2018;expert;16;beginning;9,25705E+15;169976
2018;expert;16;end;9,18427E+15;135291
2018;expert;16;middle;9,13983E+15;280139
2018;expert;17;beginning;9,2585E+15;149663
2018;expert;17;end;9,17653E+15;119346
2018;expert;17;middle;9,1382E+14;248605
2018;expert;18;beginning;9,25353E+15;133596
2018;expert;18;end;9,1652E+15;105357
2018;expert;18;middle;9,13449E+13;221883
2018;expert;19;beginning;9,25334E+15;119251
2018;expert;19;end;9,16437E+15;93237
2018;expert;19;middle;9,12298E+15;198875
2018;expert;20;beginning;9,23963E+15;107959
2018;expert;20;end;9,16764E+15;83390
2018;expert;20;middle;9,11801E+15;180302
2018;expert;21;beginning;9,24702E+15;96238
2018;expert;21;end;9,16302E+15;74483
2018;expert;21;middle;9,11274E+15;163107
2018;expert;22;beginning;9,24223E+15;87847
2018;expert;22;end;9,14229E+15;67442
2018;expert;22;middle;9,11574E+15;147401
2018;expert;23;beginning;9,22587E+14;79498
2018;expert;23;end;9,14951E+15;60528
2018;expert;23;middle;9,10438E+15;134517
2018;expert;24;beginning;9,23471E+15;71753
2018;expert;24;end;9,13847E+15;55587
2018;expert;24;middle;9,10266E+15;122373
2018;expert;25;beginning;9,23005E+15;66243
2018;expert;25;end;9,15552E+14;50309
2018;expert;25;middle;9,09993E+15;111995
2018;expert;26;beginning;9,22621E+15;60969
2018;expert;26;end;9,13378E+15;46263
2018;expert;26;middle;9,09836E+15;103054
2018;expert;27;beginning;9,22551E+15;55878
2018;expert;27;end;9,13814E+15;42350
2018;expert;27;middle;9,09904E+15;94310
2018;expert;28;beginning;9,22844E+15;51470
2018;expert;28;end;9,1323E+15;38676
2018;expert;28;middle;9,08947E+15;87813
2018;expert;29;beginning;9,22701E+15;47524
2018;expert;29;end;9,11536E+14;35278
2018;expert;29;middle;9,08857E+15;81187
2018;expert;30;beginning;9,2206E+15;44179
2018;expert;30;end;9,13423E+15;32570
2018;expert;30;middle;9,09426E+15;75485
2018;expert;31;beginning;9,21556E+14;40636
2018;expert;31;end;9,1306E+15;30396
2018;expert;31;middle;9,08188E+15;69705
2018;expert;32;beginning;9,22244E+15;38086
2018;expert;32;end;9,13225E+15;28086
2018;expert;32;middle;9,09162E+14;64861
2018;expert;33;beginning;9,22638E+14;35773
2018;expert;33;end;9,12791E+15;25977
2018;expert;33;middle;9,07569E+15;60466
2018;expert;34;beginning;9,20755E+15;33239
2018;expert;34;end;9,13575E+15;24481
2018;expert;34;middle;9,07967E+15;56626
2018;expert;35;beginning;9,21255E+15;30827
2018;expert;35;end;9,12701E+15;22459
2018;expert;35;middle;9,0969E+15;52510
2018;expert;36;beginning;9,21579E+15;29077
2018;expert;36;end;9,12508E+15;21069
2018;expert;36;middle;9,07987E+14;49686
2018;expert;37;beginning;9,21089E+15;27202
2018;expert;37;end;9,14744E+15;19485
2018;expert;37;middle;9,08295E+15;45927
2018;expert;38;beginning;9,21362E+15;25599
2018;expert;38;end;9,12215E+15;18195
2018;expert;38;middle;9,08322E+14;44092
2018;expert;39;beginning;9,2238E+15;23994
2018;expert;39;end;9,13175E+15;17152
2018;expert;39;middle;9,07101E+15;40946
2018;expert;40;beginning;9,22472E+15;22526
2018;expert;40;end;9,09878E+15;16040
2018;expert;40;middle;9,07804E+15;38319
2018;expert;41;beginning;9,19924E+13;21265
2018;expert;41;end;9,13138E+15;15070
2018;expert;41;middle;9,09188E+15;36211
2018;expert;42;beginning;9,19509E+15;20318
2018;expert;42;end;9,13474E+15;14282
2018;expert;42;middle;9,08498E+13;34466
2018;expert;43;beginning;9,21985E+15;18935
2018;expert;43;end;9,11319E+15;13353
2018;expert;43;middle;9,07684E+15;32330
2018;expert;44;beginning;9,19616E+15;17882
2018;expert;44;end;9,1048E+15;12743
2018;expert;44;middle;9,07455E+14;30523
2018;expert;45;beginning;9,21223E+15;16976
2018;expert;45;end;9,08174E+15;11862
2018;expert;45;middle;9,08658E+15;29044
2018;expert;46;beginning;9,22045E+15;16362
2018;expert;46;end;9,14077E+14;11267
2018;expert;46;middle;9,07836E+15;27502
2018;expert;47;beginning;9,21121E+15;15235
2018;expert;47;end;9,09697E+15;10609
2018;expert;47;middle;9,06057E+15;25907
2018;expert;48;beginning;9,19828E+14;14387
2018;expert;48;end;9,11258E+14;10198
2018;expert;48;middle;9,06967E+15;24625
2018;expert;49;beginning;9,21156E+15;13854
2018;expert;49;end;9,08215E+15;9621
2018;expert;49;middle;9,05412E+15;23226
2018;expert;50;beginning;9,2148E+15;13429
2018;expert;50;end;9,08113E+15;8889
2018;expert;50;middle;9,08997E+15;22411
2018;expert;51;beginning;9,17177E+15;12434
2018;expert;51;end;9,11686E+15;8825
2018;expert;51;middle;9,08336E+15;21236
2018;expert;52;beginning;9,22379E+15;12018
2018;expert;52;end;9,08698E+15;8041
2018;expert;52;middle;9,07774E+15;20031
2018;expert;53;beginning;9,20996E+15;11232
2018;expert;53;end;9,09392E+15;7800
2018;expert;53;middle;9,05796E+15;19295
2018;expert;54;beginning;9,20034E+14;10787
2018;expert;54;end;9,09197E+14;7427
2018;expert;54;middle;9,07469E+15;18284
2018;expert;55;beginning;9,19186E+15;10256
2018;expert;55;end;9,13078E+15;7057
2018;expert;55;middle;9,08441E+15;17442
2018;expert;56;beginning;9,20017E+15;10088
2018;expert;56;end;9,13367E+14;6805
2018;expert;56;middle;9,07363E+14;16912
2018;expert;57;beginning;9,20054E+15;9416
2018;expert;57;end;9,09613E+13;6270
2018;expert;57;middle;9,06487E+15;15892
2018;expert;58;beginning;9,21169E+15;8961
2018;expert;58;end;9,08764E+14;6008
2018;expert;58;middle;9,07365E+15;15252
2018;expert;59;beginning;9,22335E+15;8632
2018;expert;59;end;9,10067E+15;5910
2018;expert;59;middle;9,07861E+15;14484
2018;expert;60;beginning;9,19311E+15;8500
2018;expert;60;end;9,07482E+15;5554
2018;expert;60;middle;9,08957E+15;13867
2018;intermediate;0;beginning;9,41234E+15;29261477
2018;intermediate;0;end;9,3568E+14;21264417
2018;intermediate;0;middle;9,34182E+15;17103670
2018;intermediate;1;beginning;9,40046E+15;52398277
2018;intermediate;1;end;9,36829E+15;36270743
2018;intermediate;1;middle;9,29202E+14;36417968
2018;intermediate;2;beginning;9,34805E+14;38619019
2018;intermediate;2;end;9,34722E+15;29273083
2018;intermediate;2;middle;9,25397E+15;36273028
2018;intermediate;3;beginning;9,29281E+15;20908143
2018;intermediate;3;end;9,30675E+12;16534273
2018;intermediate;3;middle;9,20324E+14;22635800
2018;intermediate;4;beginning;9,2608E+15;13691848
2018;intermediate;4;end;9,28438E+15;11102525
2018;intermediate;4;middle;9,17938E+15;16075579
2018;intermediate;5;beginning;9,24067E+14;10127331
2018;intermediate;5;end;9,26391E+15;8205982
2018;intermediate;5;middle;9,16396E+15;12479692
2018;intermediate;6;beginning;9,21846E+15;7921869
2018;intermediate;6;end;9,24468E+15;6431493
2018;intermediate;6;middle;9,14696E+15;10263329
2018;intermediate;7;beginning;9,19871E+14;6401551
2018;intermediate;7;end;9,22514E+15;5156640
2018;intermediate;7;middle;9,12677E+15;8604955
2018;intermediate;8;beginning;9,17787E+15;5295423
2018;intermediate;8;end;9,20567E+15;4243898
2018;intermediate;8;middle;9,1101E+15;7357995
2018;intermediate;9;beginning;9,16189E+14;4437557
2018;intermediate;9;end;9,1893E+15;3520013
2018;intermediate;9;middle;9,09504E+15;6316403
2018;intermediate;10;beginning;9,14761E+15;3774881
2018;intermediate;10;end;9,1734E+15;2972881
2018;intermediate;10;middle;9,0795E+15;5499500
2018;intermediate;11;beginning;9,13137E+15;3233390
2018;intermediate;11;end;9,1592E+15;2526963
2018;intermediate;11;middle;9,06545E+15;4793318
2018;intermediate;12;beginning;9,12018E+15;2798647
2018;intermediate;12;end;9,14526E+15;2175870
2018;intermediate;12;middle;9,05583E+15;4235517
2018;intermediate;13;beginning;9,1107E+15;2439112
2018;intermediate;13;end;9,13035E+15;1882334
2018;intermediate;13;middle;9,0449E+15;3731011
2018;intermediate;14;beginning;9,09819E+15;2145840
2018;intermediate;14;end;9,12474E+15;1647135
2018;intermediate;14;middle;9,03447E+15;3321397
2018;intermediate;15;beginning;9,09129E+15;1893489
2018;intermediate;15;end;9,11332E+15;1444287
2018;intermediate;15;middle;9,02419E+14;2958165
2018;intermediate;16;beginning;9,08084E+15;1684636
2018;intermediate;16;end;9,10076E+15;1282251
2018;intermediate;16;middle;9,01589E+14;2661818
2018;intermediate;17;beginning;9,07288E+15;1499341
2018;intermediate;17;end;9,09533E+15;1135105
2018;intermediate;17;middle;9,00902E+15;2389899
2018;intermediate;18;beginning;9,06434E+15;1349105
2018;intermediate;18;end;9,08445E+15;1016337
2018;intermediate;18;middle;9,0018E+15;2163466
2018;intermediate;19;beginning;9,05897E+15;1212790
2018;intermediate;19;end;9,08046E+15;910759
2018;intermediate;19;middle;8,99145E+15;1959472
2018;intermediate;20;beginning;9,05244E+15;1099453
2018;intermediate;20;end;9,07147E+15;821423
2018;intermediate;20;middle;8,98999E+15;1787141
2018;intermediate;21;beginning;9,0477E+15;994816
2018;intermediate;21;end;9,06032E+15;742309
2018;intermediate;21;middle;8,98303E+15;1623966
2018;intermediate;22;beginning;9,0405E+15;906007
2018;intermediate;22;end;9,06145E+15;674459
2018;intermediate;22;middle;8,97664E+15;1492596
2018;intermediate;23;beginning;9,0366E+15;827138
2018;intermediate;23;end;9,04932E+15;612958
2018;intermediate;23;middle;8,96941E+15;1361567
2018;intermediate;24;beginning;9,02991E+15;758756
2018;intermediate;24;end;9,04892E+15;561259
2018;intermediate;24;middle;8,96566E+15;1257480
2018;intermediate;25;beginning;9,02817E+15;692900
2018;intermediate;25;end;9,04179E+15;511583
2018;intermediate;25;middle;8,96379E+15;1153607
2018;intermediate;26;beginning;9,02488E+15;640701
2018;intermediate;26;end;9,03579E+15;470673
2018;intermediate;26;middle;8,95889E+15;1068210
2018;intermediate;27;beginning;9,02158E+15;588532
2018;intermediate;27;end;9,03545E+15;432305
2018;intermediate;27;middle;8,957E+15;985472
2018;intermediate;28;beginning;9,01513E+15;544971
2018;intermediate;28;end;9,02679E+14;399955
2018;intermediate;28;middle;8,95085E+14;918056
2018;intermediate;29;beginning;9,01163E+13;502106
2018;intermediate;29;end;9,02434E+15;367584
2018;intermediate;29;middle;8,95178E+15;847378
2018;intermediate;30;beginning;9,00793E+15;467893
2018;intermediate;30;end;9,01966E+15;341650
2018;intermediate;30;middle;8,94787E+15;790804
2018;intermediate;31;beginning;9,00652E+15;433785
2018;intermediate;31;end;9,01907E+15;316041
2018;intermediate;31;middle;8,9401E+15;734574
2018;intermediate;32;beginning;9,00273E+15;403015
2018;intermediate;32;end;9,00824E+15;293701
2018;intermediate;32;middle;8,94116E+15;685117
2018;intermediate;33;beginning;9,0031E+15;375573
2018;intermediate;33;end;9,01545E+15;272384
2018;intermediate;33;middle;8,93736E+14;638105
2018;intermediate;34;beginning;8,99974E+15;350740
2018;intermediate;34;end;9,00451E+15;254470
2018;intermediate;34;middle;8,93224E+15;599002
2018;intermediate;35;beginning;8,99862E+15;327039
2018;intermediate;35;end;8,99759E+15;236619
2018;intermediate;35;middle;8,92688E+15;557667
2018;intermediate;36;beginning;8,99419E+15;306233
2018;intermediate;36;end;9,00082E+15;221052
2018;intermediate;36;middle;8,92537E+15;524910
2018;intermediate;37;beginning;8,99346E+15;286267
2018;intermediate;37;end;9,00207E+15;206220
2018;intermediate;37;middle;8,92126E+15;490284
2018;intermediate;38;beginning;8,99225E+14;268376
2018;intermediate;38;end;9,00373E+15;195010
2018;intermediate;38;middle;8,92725E+15;464176
2018;intermediate;39;beginning;8,98969E+15;252937
2018;intermediate;39;end;8,98545E+14;181370
2018;intermediate;39;middle;8,92266E+15;434273
2018;intermediate;40;beginning;8,98916E+15;237104
2018;intermediate;40;end;8,98887E+15;170543
2018;intermediate;40;middle;8,9154E+15;408435
2018;intermediate;41;beginning;8,98899E+15;223013
2018;intermediate;41;end;8,99112E+14;159928
2018;intermediate;41;middle;8,91717E+15;384388
2018;intermediate;42;beginning;8,99073E+15;210468
2018;intermediate;42;end;8,99398E+14;151775
2018;intermediate;42;middle;8,9074E+15;363939
2018;intermediate;43;beginning;8,98346E+15;198179
2018;intermediate;43;end;8,98805E+15;142820
2018;intermediate;43;middle;8,91836E+15;343871
2018;intermediate;44;beginning;8,98419E+15;187473
2018;intermediate;44;end;8,98004E+15;134527
2018;intermediate;44;middle;8,9107E+15;326166
2018;intermediate;45;beginning;8,98256E+15;176973
2018;intermediate;45;end;8,97815E+15;125996
2018;intermediate;45;middle;8,91055E+15;307064
2018;intermediate;46;beginning;8,98051E+14;167572
2018;intermediate;46;end;8,97906E+15;120145
2018;intermediate;46;middle;8,90534E+15;291129
2018;intermediate;47;beginning;8,97509E+15;158081
2018;intermediate;47;end;8,97601E+15;113252
2018;intermediate;47;middle;8,90889E+14;275692
2018;intermediate;48;beginning;8,98087E+15;150461
2018;intermediate;48;end;8,97448E+15;107995
2018;intermediate;48;middle;8,89978E+15;260602
2018;intermediate;49;beginning;8,97675E+15;142117
2018;intermediate;49;end;8,98537E+15;101646
2018;intermediate;49;middle;8,91125E+15;247925
2018;intermediate;50;beginning;8,96953E+13;134155
2018;intermediate;50;end;8,96658E+15;96564
2018;intermediate;50;middle;8,90566E+15;234930
2018;intermediate;51;beginning;8,96512E+15;127660
2018;intermediate;51;end;8,96833E+15;91523
2018;intermediate;51;middle;8,90623E+15;223429
2018;intermediate;52;beginning;8,97947E+15;121462
2018;intermediate;52;end;8,96917E+15;86939
2018;intermediate;52;middle;8,90079E+14;213462
2018;intermediate;53;beginning;8,97346E+15;115846
2018;intermediate;53;end;8,96638E+15;81842
2018;intermediate;53;middle;8,89595E+14;202247
2018;intermediate;54;beginning;8,97874E+14;109994
2018;intermediate;54;end;8,95466E+15;77946
2018;intermediate;54;middle;8,89693E+14;192988
2018;intermediate;55;beginning;8,96326E+15;105243
2018;intermediate;55;end;8,97353E+15;74227
2018;intermediate;55;middle;8,89807E+15;183644
2018;intermediate;56;beginning;8,96438E+15;99748
2018;intermediate;56;end;8,96081E+15;71191
2018;intermediate;56;middle;8,90095E+15;175601
2018;intermediate;57;beginning;8,96721E+15;94756
2018;intermediate;57;end;8,97304E+14;67199
2018;intermediate;57;middle;8,90049E+15;165514
2018;intermediate;58;beginning;8,97146E+15;90936
2018;intermediate;58;end;8,94553E+15;64346
2018;intermediate;58;middle;8,90217E+15;159720
2018;intermediate;59;beginning;8,97007E+15;87030
2018;intermediate;59;end;8,93897E+15;61794
2018;intermediate;59;middle;8,89244E+14;151191
2018;intermediate;60;beginning;8,96292E+15;83057
2018;intermediate;60;end;8,94266E+15;58271
2018;intermediate;60;middle;8,8809E+14;145926
2019;beginner;0;beginning;9,24027E+15;16270789
2019;beginner;0;end;9,33479E+15;13858120
2019;beginner;0;middle;9,30053E+15;10792299
2019;beginner;1;beginning;9,22668E+15;29408558
2019;beginner;1;end;9,35265E+15;23547218
2019;beginner;1;middle;9,27337E+15;22876015
2019;beginner;2;beginning;9,16427E+15;26158890
2019;beginner;2;end;9,33644E+15;21941089
2019;beginner;2;middle;9,22479E+15;25647732
2019;beginner;3;beginning;9,09529E+15;16382453
2019;beginner;3;end;9,29379E+14;13277207
2019;beginner;3;middle;9,15414E+15;17167258
2019;beginner;4;beginning;9,05292E+15;11518284
2019;beginner;4;end;9,2642E+15;9115340
2019;beginner;4;middle;9,11464E+15;12530732
2019;beginner;5;beginning;9,02441E+15;8867098
2019;beginner;5;end;9,24129E+15;6814776
2019;beginner;5;middle;9,08667E+15;9869576
2019;beginner;6;beginning;8,99499E+15;7107543
2019;beginner;6;end;9,21816E+15;5360807
2019;beginner;6;middle;9,06196E+15;8161160
2019;beginner;7;beginning;8,9729E+15;5854899
2019;beginner;7;end;9,19455E+15;4296550
2019;beginner;7;middle;9,03899E+15;6867581
2019;beginner;8;beginning;8,94849E+15;4884155
2019;beginner;8;end;9,17296E+14;3519471
2019;beginner;8;middle;9,01845E+15;5881642
2019;beginner;9;beginning;8,93026E+14;4128406
2019;beginner;9;end;9,15581E+13;2903172
2019;beginner;9;middle;8,99905E+14;5044449
2019;beginner;10;beginning;8,91012E+15;3517425
2019;beginner;10;end;9,13932E+15;2437406
2019;beginner;10;middle;8,98055E+15;4388307
2019;beginner;11;beginning;8,8924E+15;3017345
2019;beginner;11;end;9,12049E+15;2053497
2019;beginner;11;middle;8,96803E+15;3812888
2019;beginner;12;beginning;8,87593E+15;2608523
2019;beginner;12;end;9,10479E+14;1755373
2019;beginner;12;middle;8,95026E+15;3352697
2019;beginner;13;beginning;8,86178E+15;2267423
2019;beginner;13;end;9,08964E+15;1501244
2019;beginner;13;middle;8,93996E+15;2943872
2019;beginner;14;beginning;8,84834E+15;1986150
2019;beginner;14;end;9,07633E+15;1300819
2019;beginner;14;middle;8,9269E+15;2610388
2019;beginner;15;beginning;8,83618E+15;1743480
2019;beginner;15;end;9,06709E+15;1130102
2019;beginner;15;middle;8,9146E+14;2310157
2019;beginner;16;beginning;8,82351E+15;1539839
2019;beginner;16;end;9,04934E+15;992768
2019;beginner;16;middle;8,90513E+15;2060056
2019;beginner;17;beginning;8,80962E+15;1364563
2019;beginner;17;end;9,04086E+14;871583
2019;beginner;17;middle;8,89296E+15;1839876
2019;beginner;18;beginning;8,80243E+15;1214673
2019;beginner;18;end;9,03385E+15;770989
2019;beginner;18;middle;8,88381E+15;1654757
2019;beginner;19;beginning;8,79265E+15;1084696
2019;beginner;19;end;9,02114E+15;681969
2019;beginner;19;middle;8,87848E+15;1482537
2019;beginner;20;beginning;8,78086E+13;971657
2019;beginner;20;end;9,01785E+15;608871
2019;beginner;20;middle;8,86631E+15;1341859
2019;beginner;21;beginning;8,77708E+15;873287
2019;beginner;21;end;9,01152E+14;542683
2019;beginner;21;middle;8,8617E+15;1208189
2019;beginner;22;beginning;8,76322E+15;788213
2019;beginner;22;end;8,99638E+15;489213
2019;beginner;22;middle;8,85034E+15;1100401
2019;beginner;23;beginning;8,75773E+15;709106
2019;beginner;23;end;8,99164E+15;437614
2019;beginner;23;middle;8,84367E+15;995465
2019;beginner;24;beginning;8,75166E+15;645041
2019;beginner;24;end;8,97904E+13;395320
2019;beginner;24;middle;8,84027E+15;907860
2019;beginner;25;beginning;8,74387E+15;581061
2019;beginner;25;end;8,97089E+15;356310
2019;beginner;25;middle;8,83203E+15;825033
2019;beginner;26;beginning;8,73522E+14;528197
2019;beginner;26;end;8,97502E+15;324501
2019;beginner;26;middle;8,82626E+15;755886
2019;beginner;27;beginning;8,73361E+15;481710
2019;beginner;27;end;8,95636E+15;294011
2019;beginner;27;middle;8,81781E+15;690332
2019;beginner;28;beginning;8,72852E+15;441107
2019;beginner;28;end;8,95563E+15;269215
2019;beginner;28;middle;8,8174E+15;632448
2019;beginner;29;beginning;8,7227E+15;401565
2019;beginner;29;end;8,94232E+15;244471
2019;beginner;29;middle;8,80982E+15;579438
2019;beginner;30;beginning;8,71678E+15;367565
2019;beginner;30;end;8,94386E+15;223689
2019;beginner;30;middle;8,8115E+15;534861
2019;beginner;31;beginning;8,70907E+14;337670
2019;beginner;31;end;8,94646E+15;204684
2019;beginner;31;middle;8,79658E+15;489638
2019;beginner;32;beginning;8,70318E+15;309486
2019;beginner;32;end;8,9274E+15;187972
